bait_id	protein_id	dist	info
CRISPR18	18fdf000e1f822793bd8dfff6c72821d07caf057f2d07952e64247a1526860ca	1226	CP049504.1:1154671-1154759
CRISPR17	18fdf000e1f822793bd8dfff6c72821d07caf057f2d07952e64247a1526860ca	3207	CP049504.1:1149188-1149279
CRISPR18	34ce3103779616248a26fbec92090e2b1d71356f49da486316454bb7685b61a9	407	CP049504.1:1154671-1154759
CRISPR17	34ce3103779616248a26fbec92090e2b1d71356f49da486316454bb7685b61a9	4839	CP049504.1:1149188-1149279
CRISPR18	a21fb6dcf0eda575083163ea37716ba39148efb3f42fbfd45d4728066c038358	226	CP049504.1:1154671-1154759
CRISPR17	a21fb6dcf0eda575083163ea37716ba39148efb3f42fbfd45d4728066c038358	4969	CP049504.1:1149188-1149279
CRISPR18	a4f7ca00f8714fc442d8d6298da9bb677fc5a22bd7401d3b26a67245fbb41f12	176	CP049504.1:1154671-1154759
CRISPR17	a4f7ca00f8714fc442d8d6298da9bb677fc5a22bd7401d3b26a67245fbb41f12	5656	CP049504.1:1149188-1149279
CRISPR18	b0644a7977321b8ab44fdaceb44f0c3ad97c7ad2c99bfabb2c893d126bbde216	1000	CP049504.1:1154671-1154759
CRISPR17	b0644a7977321b8ab44fdaceb44f0c3ad97c7ad2c99bfabb2c893d126bbde216	6480	CP049504.1:1149188-1149279
CRISPR18	29143e4d1c6f77ff7df2d1fc12ef3cefe5cceadad35cd942d381b747da7583bb	1820	CP049504.1:1154671-1154759
CRISPR17	29143e4d1c6f77ff7df2d1fc12ef3cefe5cceadad35cd942d381b747da7583bb	7300	CP049504.1:1149188-1149279
CRISPR18	9a951588d46c823e9d1da5d3d461fa4d3748cfc83a084ef47a782d3072c3581e	2983	CP049504.1:1154671-1154759
CRISPR17	9a951588d46c823e9d1da5d3d461fa4d3748cfc83a084ef47a782d3072c3581e	8463	CP049504.1:1149188-1149279
CRISPR18	09493b89f65814637e09c596b8293daee7b2f51ea8b2f9256e07240023d73dbd	4004	CP049504.1:1154671-1154759
CRISPR17	09493b89f65814637e09c596b8293daee7b2f51ea8b2f9256e07240023d73dbd	9484	CP049504.1:1149188-1149279
CRISPR18	1b7158d435c74697870c4663e8aaae8ffb59b2fc9526df21774e6373e1aad349	5111	CP049504.1:1154671-1154759
CRISPR18	8b9b434ee059375eaec4c31480ca3b1f1427f8938e8d4219d34d5c384b52b121	6974	CP049504.1:1154671-1154759
CRISPR18	2e964326c7e50a0d89fee2bfa188c9a5be12e71c2f7aeb2df1045369815b17f3	7507	CP049504.1:1154671-1154759
CRISPR18	05b0c4beac061f5a4e7d173cc2e8532703636b5513b345d32b819499d18cb010	8703	CP049504.1:1154671-1154759
CRISPR18	69b0df2b30c66a014bebc7b57f4697a7cf81a89130900c357783cda2265bbda8	9796	CP049504.1:1154671-1154759
CRISPR18	bf31df59a1ca87cabd2e2ec4323ea70348dfdb355acb10e7dcbd6878352f58e0	9987	CP049504.1:1154671-1154759
CRISPR19	82ce60d1fa38a251f598e7807bbf75e5c8552042b7621fce2a0f41b48bf4a787	9527	CP049504.1:1227577-1227731
CRISPR19	2622254a164d5bcb1e03afa572735c3b8aba4541d3df152738ccf1d46f46f2e7	8879	CP049504.1:1227577-1227731
CRISPR19	65f02a255babfcd74f9d4c0196d96f892628b8730dfb25be11e5388e5b35b8bb	8310	CP049504.1:1227577-1227731
CRISPR19	3e3f4d3d99ac43c6cba06e66110f6fbfdeb43b6c424cfcbc96c6ade95392c560	7493	CP049504.1:1227577-1227731
CRISPR19	e8295a0fdaf42abc6534f754190e429248aea7d222d10937555dfad8dc2668d5	5832	CP049504.1:1227577-1227731
CRISPR19	6ecda0c3a070013e23d04c0014e2ecc24c36eb9181e97bc88cca3c3b4676515b	3582	CP049504.1:1227577-1227731
CRISPR19	7eb10b7579752059d7b1e040f0da2ab033db0548b67a3795427a1a7b1f63036d	2807	CP049504.1:1227577-1227731
CRISPR19	b97b17c07559c8f5d17d92015f233be51638a3539c98d94089c1b34eb1bdb21e	1816	CP049504.1:1227577-1227731
CRISPR19	676bb38bc468fe6d6f638dfdeeab9a3e80182069e1c471134d9183b1524be453	897	CP049504.1:1227577-1227731
CRISPR19	607043a8e7fb0b3be98b839c0e99dd8e905a773a59a63e6c08a19cac049ed29c	170	CP049504.1:1227577-1227731
CRISPR19	bed48dacd3ff6a23627362d4493eee1821f67341ab53a9e35d9c9030d8073688	111	CP049504.1:1227577-1227731
CRISPR19	91c97edcb4cfd54d2784bbadd8e81f05d554c570a9e41ed80b463254f1005bed	460	CP049504.1:1227577-1227731
CRISPR19	9e8da077108b41525ecc9402fff743592b9bf71a635eb11b69a5332ee2c8f22b	1338	CP049504.1:1227577-1227731
CRISPR19	efe7fdb9e57f972e9d5e16a358c3b0ad8ed4c1909476b23cf2ea61f8ff286a1c	4904	CP049504.1:1227577-1227731
CRISPR19	77739abdd23c4317c996ad129f6151a4459747d60b62d739a790f84623825225	6141	CP049504.1:1227577-1227731
CRISPR19	55716212ea96f09ac70def4b24538da9b48486c8495960098d67fff6da7943b3	6499	CP049504.1:1227577-1227731
CRISPR19	411dbd060406a02b509bbaeece10768696a0c46bbda1229079d4f29045f849e3	8301	CP049504.1:1227577-1227731
CRISPR19	736ac64f61331ab58edf523386741e095f7a5c8e072c7b5f03a58dd382bd183f	8764	CP049504.1:1227577-1227731
CRISPR19	388f47761b319a33e52ff4b1f55ceb04bf83d7968593da22106a8c64e707d286	9267	CP049504.1:1227577-1227731
CRISPR20	4f9a61c183a6491babbf7239cdece8bc5688a86bed4a4e64a048568a9dc6cfb7	9451	CP049504.1:1709276-1709415
CRISPR20	15414fc95ce2d1e5d38d7fa868a4e3a842d4ff52caa90f4c2df6d14dbed32f6c	8516	CP049504.1:1709276-1709415
CRISPR20	40483326774238bbd938ea0dadb1a327bc35f4acfa5c5603b3839c66eda1ca1d	7875	CP049504.1:1709276-1709415
CRISPR20	1da54b3a56e270060fd95bcbe2e442b1c95fde531e687c85f142820380713df4	7282	CP049504.1:1709276-1709415
CRISPR20	6f7d5358418cca9f701ede870c8524fe0b3ba845b84fa48e6bb4f2b7f684230c	6839	CP049504.1:1709276-1709415
CRISPR20	f073444a5540ba141baf29532dc33e7c61e392811dc7e21baea1db9597baf068	6575	CP049504.1:1709276-1709415
CRISPR20	284edd568238e98a9f16df74993aa391e2d19464d6f4fe11f2254154f0aa8886	3882	CP049504.1:1709276-1709415
CRISPR20	d43245cfab12eeca0926ec56a6e882f145e2365479eb403a4f4e14dcd1956ba3	1062	CP049504.1:1709276-1709415
CRISPR20	7282793e2fb1fbca78d12bd93b6092450ef4b2d7b411c06a082bdb36129ab5e5	392	CP049504.1:1709276-1709415
CRISPR20	eac8716f9d017ad92d04f1d1e34d6aa415f3dcbf4e31b4d70bb187a8226570a2	164	CP049504.1:1709276-1709415
CRISPR20	6be37b7e667ef5276201d4e6e49185ef9253c11258b21f6eacfe478eba97059c	1283	CP049504.1:1709276-1709415
CRISPR20	bd39cb40c2292af6211281f4d62ec321e6560b3ee9447a9d020828d17df101b8	2737	CP049504.1:1709276-1709415
CRISPR20	56869acb300bf77ed49d015bba8c7477c9cb6b54e5ea0010fd2cc23ba20d868a	3987	CP049504.1:1709276-1709415
CRISPR20	c2c1b17cf511b474b17652bfc1cc6d61ef09385cea18acbc471eea4311362c38	4173	CP049504.1:1709276-1709415
CRISPR20	c8f3faafa19fa1e57645bcfa655915058aba5b22bc37376982804171714060a9	4455	CP049504.1:1709276-1709415
CRISPR20	7e841a9b4f0d9951c17db808d281ef93dc6a5d6f8d4439a068fb8adaf1aab415	4962	CP049504.1:1709276-1709415
CRISPR20	9467aadc6e6131f099c6a7d44bad29c856642b9060664033fbf9acc1cfa02acd	6397	CP049504.1:1709276-1709415
CRISPR20	8476299acf6afbab759c6da3d93983f4e0100d9ed25293bb0917821cf7099542	7631	CP049504.1:1709276-1709415
CRISPR20	9f57723b4ba600eb6a38d1933462b6de7b840008ccb8989966f871b57e94752b	9413	CP049504.1:1709276-1709415
CRISPR21	d904f5c1155e04e44e9289256b74e5269e8dc598b3186d1bd096536aa17ba1e8	9431	CP049504.1:1970034-1970249
CRISPR21	7ce1338d54db2c73e4a864ece24e8b4fb6a6c379fb002c6305d8194086e1e729	8840	CP049504.1:1970034-1970249
CRISPR21	c7bb58728aee7955262f36795a077bb7abfa5e75494045ebc69180ef759f0d98	8140	CP049504.1:1970034-1970249
CRISPR21	652c099e95042b7a5792bb23710853ef9dd8726f37ce4022d08bada92fc75857	7516	CP049504.1:1970034-1970249
CRISPR21	88fdfb869a3739e6199c968b0e9017f4b03813805be7a9c1b5dd719b749a97f3	6887	CP049504.1:1970034-1970249
CRISPR21	e2d398ac098daefa81161c8f5e317b4e8c840a15c8d5ef66682c7407b058060f	5755	CP049504.1:1970034-1970249
CRISPR21	89de1262ccc0e40167f05aa81dcc45fc1e02d00fa3131cdd90d67678c390698a	4876	CP049504.1:1970034-1970249
CRISPR21	3c0aa2b6daac28ae2435828a5df7214f88421b69c478138ddd09841ecda3be3e	3432	CP049504.1:1970034-1970249
CRISPR21	c58475e1bc075f03d5a41e4ad63d28af6afa021710f033bf63522bb6c8c09587	2113	CP049504.1:1970034-1970249
CRISPR21	32b1e9b4a0148b34c1a63a99b779586d7bdaca645d4f91289aeba36a233a17c0	444	CP049504.1:1970034-1970249
CRISPR21	2733ac7e3571aa0bc3bdcb85a813638d92ccbf34340a3bd22b6aa9059986c05a	8001	CP049504.1:1970034-1970249
CRISPR21	15541371ba041880acd2a26a26d8e0fc9c2276ae68cfe0cbf9cda3eb5ed739bf	8544	CP049504.1:1970034-1970249
CRISPR21	84bfbde1a9d57130345787a6de7e842451a24d9621094ade1398951f31b0c5a7	9500	CP049504.1:1970034-1970249
CRISPR22	c8e1dbd9fc4a842bc73ba075ac0a2dfdf070838042f067648ab807e174352001	9494	CP049504.1:2057658-2057749
CRISPR22	bf927ef6d2fb911334e3581b216c7b39ece97c87fac611930a4fe51f3d3c4733	8650	CP049504.1:2057658-2057749
CRISPR22	70f803e43376fc1551be487a5d56866a3cb16f173a2b721add901f96c4aa6d54	7694	CP049504.1:2057658-2057749
CRISPR22	d2c1e0912edb71cdd3fdcaae10ba65a48f740c7771e31ade38e7f14dc95da506	6379	CP049504.1:2057658-2057749
CRISPR22	9fb7e578ec5718ac80b36cbf62c6cfb5ff3e71faa093b440ff5c3d8309577cdf	5587	CP049504.1:2057658-2057749
CRISPR22	69ca40b61bd6869d099edd9b3ae47d9f5a3b4871c36c099b717dc66b937868bc	4643	CP049504.1:2057658-2057749
CRISPR22	09ea861fd71a224b7c7a9bbeb608798eb07a041676e41eb9dbd0b6b60ceddc1e	3505	CP049504.1:2057658-2057749
CRISPR22	aca544505a42a4bd7301604d5fe365ed6d51aa3a377f12aa9d261547ee80f062	2728	CP049504.1:2057658-2057749
CRISPR22	78a9ae10dc00fc4ac91f2f3b537bcfbc9c168ea5854980e2088c81f65e6bf246	1197	CP049504.1:2057658-2057749
CRISPR22	a8c6d2d4deaf86967c814bb6e20d3ef6ef547a8a872e313da6fbdf0634a65261	169	CP049504.1:2057658-2057749
CRISPR22	869022d48c3864b56ebf2c1d57c52e4792e4b7a800f069ec92e061cd7e80bb7d	508	CP049504.1:2057658-2057749
CRISPR22	0df2d7c8b7e88e80baca2d3582abba472911dd6cdf3a9224411289dfd1dac93a	1948	CP049504.1:2057658-2057749
CRISPR22	cf0230158bf6f179a45792c60d373df541b7e910127ab1097cbe87cc96fd84d6	3407	CP049504.1:2057658-2057749
CRISPR22	c9cf7ebf29afd4c9b5f14c7eb0ee97a2995b2ca481573940af7ed57d6b2b4fb1	4076	CP049504.1:2057658-2057749
CRISPR22	07a89a0ce5c3679eaacdfd38a9c0aff7ead875498a7672b8ade23d372bdc3252	5703	CP049504.1:2057658-2057749
CRISPR22	f7d1b8694d8f9a1daa686d798d4c992a20c5b9a74d9d69769ccd5b8871980ad1	6915	CP049504.1:2057658-2057749
CRISPR22	444c807aa9b57527c0913f620ef820697f7128b9d3ff3541ed14b79190b55399	8922	CP049504.1:2057658-2057749
CRISPR25	e3f0c35e95fd37936c3eddb7f0c360b09fcf62b09984c65d48bee98054756550	9653	CP049504.1:2463032-2463131
CRISPR25	e5d501ac1dce83bbfac524d502118070b23598e352a3ecb83c892a3f40a868ef	9089	CP049504.1:2463032-2463131
CRISPR25	aa2173cddca04776ac5c9b3c6d98dc20719f14fea0155487ebb03a441920f94a	7609	CP049504.1:2463032-2463131
CRISPR25	c5d5016cd793a91ebbd2345fd61664e146b7d597bae4be7bf1362e75c309ceb8	6815	CP049504.1:2463032-2463131
CRISPR25	8c135e90cb5160cdd45c871b3c0060990cd1f4b5853844ad2ea91f512dda4771	5447	CP049504.1:2463032-2463131
CRISPR25	079f1ca5fda6c9b459bafc41db15ea7f8236f02444acd05300c01810fe07d833	4215	CP049504.1:2463032-2463131
CRISPR25	e69c06f6118ff8be11426ce1c486317131feab4368a55183833fc764878f9840	2701	CP049504.1:2463032-2463131
CRISPR25	168643f9e7bad2970ad050556ae59485df51da14c3c601c38482350c547c5092	1040	CP049504.1:2463032-2463131
CRISPR25	f76aabee2c0dd4b20e6b1ec271fb1fc8280b69de6ff1b1ebbc06e2d57c45686a	0	CP049504.1:2463032-2463131
CRISPR25	b02c2469d2ea4601e7dd579f4c05e6f5e20d33db59305ebed9f900464346fdc6	87	CP049504.1:2463032-2463131
CRISPR25	23a32358dd80fd5bf2e7eee69955ec660b4046e541a1b753165f8620b7faa03d	762	CP049504.1:2463032-2463131
CRISPR25	fdec667515136c75b7eeef6f30a1909d4f336c6e6d66c0f6b67b667d9a4c2164	1987	CP049504.1:2463032-2463131
CRISPR25	8676d3a07c7ef70bc619a781a0ac37da64d3c17d69941151a284525f6b652287	3312	CP049504.1:2463032-2463131
CRISPR25	7e365df0e1138acbf0f1c53637306e51150af9688d14882fa2f8350d78f68b87	4172	CP049504.1:2463032-2463131
CRISPR25	dc30e4383f1e3badea20387bedd269b5f0555193997113f7a428130a31ee59fc	5061	CP049504.1:2463032-2463131
CRISPR25	b1c85e8e1c80a5ac253f4f43c88571f5b1c447afd8fa9ccd73ad01bcf3d91aae	6110	CP049504.1:2463032-2463131
CRISPR25	d00af68b9b047247fb13b4835833594d89702ee55a0be7e3e1c740830069d29e	6654	CP049504.1:2463032-2463131
CRISPR25	591a44eae3de34df0c53e947585dce1b10aad53fe2a674077b5273184ac73783	7879	CP049504.1:2463032-2463131
CRISPR25	cf6e92d53c54eb38ab5415a7c805e490b3206e1f16690208566f7e86be788467	9009	CP049504.1:2463032-2463131
CRISPR26	a401cb1bd5632097a8dd95fec3a295006ee10a4ce008cab888b854825128beb8	8669	CP049504.1:2514537-2514697
CRISPR26	72995bf7fea07a1ca7e596156be269bc33a9a2170a09025ef5a99442035200ef	7885	CP049504.1:2514537-2514697
CRISPR26	03d0a5aa4a9e7096578f345dfead8844aef0ef5bc8143616e36d6141402ce1a1	6895	CP049504.1:2514537-2514697
CRISPR26	2a86fefc335c19f765e5c75cf8a1219f1dcaa41f96feffd15f191202e192030b	5368	CP049504.1:2514537-2514697
CRISPR26	1728b516ac076ada2431e6163a55f1d2ac45594804cfedd9a5e5e8428a15c329	4802	CP049504.1:2514537-2514697
CRISPR26	c4ba2b9f73a5f8ba5c376577f62e88f48af36ee1fa153219ec157afb6c3c8ea6	1209	CP049504.1:2514537-2514697
CRISPR26	0804a09e3df3b916c4a413f35bb4eea5050b3bff06ae16240471b339fc4de4ca	716	CP049504.1:2514537-2514697
CRISPR26	67a5bb49148dbb96bacb61d2cab51a334e9abc419b44fe63fcb2cf0fdaecd0fe	96	CP049504.1:2514537-2514697
CRISPR26	d06d44801c630da783d320355b42692aec7ec8410b1d2f412750bbf0c4bb09ef	62	CP049504.1:2514537-2514697
CRISPR26	ce80bf01e424532556456c630435f27bae2bc1d7986428854710ceeb9d1263cf	1521	CP049504.1:2514537-2514697
CRISPR26	c6b8a28414b76d136fe397b9b24106c141601ce7b8939d5bde382a75cb904c22	2283	CP049504.1:2514537-2514697
CRISPR26	5b9902696823acf9829c3d8dea6e93afe2610920979db4b61d4dad3f5d52677f	2951	CP049504.1:2514537-2514697
CRISPR26	7debaf6585c05cdeb352d7b14172f015c01f4ca79eef9e186295ab7a5ee499ca	3480	CP049504.1:2514537-2514697
CRISPR26	23930c5df3cb2292478a0495c11614a268511291475ba6d0bcdf6db7a59676a6	5018	CP049504.1:2514537-2514697
CRISPR26	1e4545b52bfae3a3d92ada853bc5f84d304f4013fd74c9241d6645c47311cd4b	5911	CP049504.1:2514537-2514697
CRISPR26	224ed02810d7c586f297c1af49615fdd44a63c8f09d9e5d0d0b648f7af5dde3c	6909	CP049504.1:2514537-2514697
CRISPR26	f0b926ee449a4bdf2a9e88b51ec6929bf1c403ee760d6357e4b2024e1272c932	7585	CP049504.1:2514537-2514697
CRISPR26	3cc6c64e332ced2432e45417ad0cdf92c655164e4a20c0a0c4a52d2a75db821e	8643	CP049504.1:2514537-2514697
CRISPR26	4783cc98b4293b1aa213b49c8145a77e371fdd5a21f916359860f7f990a2bde6	9115	CP049504.1:2514537-2514697
CRISPR26	bbe7e57d7cedad1413f64dd8f75879ed0af87c3d8d0c59502241ff7732d7d8cd	9785	CP049504.1:2514537-2514697
CRISPR28	9b5b7d04a089716c5f6727b9358f3a3a5838df86af5f60597ce35151a84e24be	9535	CP049506.1:27380-27498
CRISPR28	48501aa84a7c008f2dd7d7ee4f19a7ca0de6df3ac915cc6a9ee6ea872502c28c	8923	CP049506.1:27380-27498
CRISPR28	f058bf9c3b81339ad66e51ddf82c6c3804822dcb02b80dc160a83260c2936631	8211	CP049506.1:27380-27498
CRISPR28	372abc39657fef27ab337024d006cd7194ccd169e3f849a516590fd2f0df885a	7328	CP049506.1:27380-27498
CRISPR28	7131ad0b4d195c5f6e77bd99d9a289741f790a406cc24fe33dafef74c2b42c01	5888	CP049506.1:27380-27498
CRISPR28	f0a12e6c8d6c54760a35b2792c27baa366efc196f41df303ef2387e17a7a64a6	4650	CP049506.1:27380-27498
CRISPR28	940db88f008d945aeac6436aaba45ed75d11687691f50513ee0c55db39fadbcf	3445	CP049506.1:27380-27498
CRISPR28	0a8025b5e15aaa8227818b3a1460b2b88920dae0b1c668f361653165792250a9	2701	CP049506.1:27380-27498
CRISPR28	7d8b2bf474a6a49094aca10be1e861c01c02c33fe4627a3179d0f815c60fa8aa	1361	CP049506.1:27380-27498
CRISPR28	2c57fa5bae7647a1de23c3461523b0f2d7d992d9a535363e0cc1e256364b2916	903	CP049506.1:27380-27498
CRISPR28	35c9eb23020eac1dc3d31b622dd60488d622cb21db2ad06be67b70dfbb0c32b9	51	CP049506.1:27380-27498
CRISPR28	8d7dd1fb3b438529b3aa5cc9de0347bebc7bc8a57f9677a85616860dedda8617	113	CP049506.1:27380-27498
CRISPR28	9e0c9a0788f766c7b48320acfc9879f43aa2757aa1ea8c62cb432844c10acce2	1026	CP049506.1:27380-27498
CRISPR28	1c9b89d854bc8dd60de1e8dfefb5b298df114efd79fa01e0f7f6a49569300119	2653	CP049506.1:27380-27498
CRISPR28	bdbd72f8a75b83dcc75266e2076399213257a2c59e5a581e4bd0e2ebfca34739	2845	CP049506.1:27380-27498
CRISPR28	832c8114868e1b252dab107e7a8f1fcf5e24d3ace6e5d36889244a83d8d62247	4610	CP049506.1:27380-27498
CRISPR28	d963eb88fcb7f6076d80a95d4c113605595a36700653e59ddfe93feea8298aef	6811	CP049506.1:27380-27498
CRISPR28	1a6ca64ea5d5cfbf95e9dcc08bacc789cdd7dd6333a520b30d6ac611fb4ddb03	7187	CP049506.1:27380-27498
CRISPR28	67c262613819df302747a1ade818f94172e6fd99a79229cf4cc90448cd5d6605	7683	CP049506.1:27380-27498
CRISPR28	e39806cab5db207473e2dc1679754843a919d40f86154bc7c7ecf313270cc40f	8725	CP049506.1:27380-27498
CRISPR28	8fa32c56823cfdca0f097fc8ac3ba496882994785d641fa2261e5befd00e2cf4	9058	CP049506.1:27380-27498
CRISPR28	749c51f51faf18d370a26b66ee9b8ff533f485cdd2a101bf705de1f2212b9fde	9699	CP049506.1:27380-27498
